Postcode;Dorp/ Plaats;Gemeente;Provincie
9891;Ezinge;Westerkwartier;Groningen
9892;Feerwerd;Westerkwartier;Groningen
9893;Garnwerd;Westerkwartier;Groningen
9900;Appingedam;Appingedam;Groningen
9901;Appingedam;Appingedam;Groningen
9902;Appingedam;Appingedam;Groningen
9903;Appingedam;Appingedam;Groningen
9904;Krewerd;Delfzijl;Groningen
9905;Holwierde;Delfzijl;Groningen
9906;Bierum;Delfzijl;Groningen
9907;Losdorp;Delfzijl;Groningen
9908;Godlinze;Delfzijl;Groningen
9909;Spijk;Delfzijl;Groningen
9911;Oosterwijtwerd;Loppersum;Groningen
9912;Leermens;Loppersum;Groningen
9913;Eenum;Loppersum;Groningen
9914;Zeerijp;Loppersum;Groningen
9915;’t Zandt;Loppersum;Groningen
9917;Wirdum;Loppersum;Groningen
9918;Garrelsweer;Loppersum;Groningen
9919;Loppersum;Loppersum;Groningen
9921;Stedum;Loppersum;Groningen
9922;Westeremden;Loppersum;Groningen
9923;Garsthuizen;Loppersum;Groningen
9924;Startenhuizen;Loppersum;Groningen
9925;Startenhuizen;Het Hogeland;Groningen
9930;Delfzijl;Delfzijl;Groningen
9931;Delfzijl;Delfzijl;Groningen
9932;Delfzijl;Delfzijl;Groningen
9933;Delfzijl;Delfzijl;Groningen
9934;Delfzijl;Delfzijl;Groningen
9936;Farmsum;Delfzijl;Groningen
9937;Meedhuizen;Delfzijl;Groningen
9939;Tjuchem;Midden-Groningen;Groningen
9942;’t Waar;Oldambt;Groningen
9943;Nieuw Scheemda;Oldambt;Groningen
9944;Nieuwolda;Oldambt;Groningen
9945;Wagenborgen;Delfzijl;Groningen
9946;Woldendorp;Delfzijl;Groningen
9947;Termunten;Delfzijl;Groningen
9948;Termunterzijl;Delfzijl;Groningen
9949;Borgsweer;Delfzijl;Groningen
9950;Winsum;Waadhoeke;Friesland
9951;Winsum;Het Hogeland;Groningen
9953;Baflo;Het Hogeland;Groningen
9954;Tinallinge;Het Hogeland;Groningen
9955;Rasquert;Het Hogeland;Groningen
9956;Den Andel;Het Hogeland;Groningen
9957;Saaxumhuizen;Het Hogeland;Groningen
9959;Onderdendam;Het Hogeland;Groningen
9961;Mensingeweer;Het Hogeland;Groningen
9962;Schouwerzijl;Het Hogeland;Groningen
9963;Warfhuizen;Het Hogeland;Groningen
9964;Wehe-den Hoorn;Het Hogeland;Groningen
9965;Leens;Het Hogeland;Groningen
9966;Zuurdijk;Het Hogeland;Groningen
9967;Eenrum;Het Hogeland;Groningen
9968;Pieterburen;Het Hogeland;Groningen
9969;Westernieland;Het Hogeland;Groningen
9970;Ulrum;Het Hogeland;Groningen
9971;Ulrum;Het Hogeland;Groningen
9972;Niekerk;Het Hogeland;Groningen
9973;Houwerzijl;Het Hogeland;Groningen
9974;Zoutkamp;Het Hogeland;Groningen
9975;Vierhuizen;Het Hogeland;Groningen
9976;Lauwersoog;Het Hogeland;Groningen
9977;Kloosterburen;Het Hogeland;Groningen
9978;Hornhuizen;Het Hogeland;Groningen
9979;Eemshaven;Het Hogeland;Groningen
9980;Uithuizen;Het Hogeland;Groningen
9981;Uithuizen;Het Hogeland;Groningen
9982;Uithuizermeeden;Het Hogeland;Groningen
9983;Roodeschool;Het Hogeland;Groningen
9984;Oudeschip;Het Hogeland;Groningen
9985;Oosternieland;Het Hogeland;Groningen
9986;Oldenzijl;Het Hogeland;Groningen
9987;Zijldijk;Loppersum;Groningen
9988;Usquert;Het Hogeland;Groningen
9989;Warffum;Het Hogeland;Groningen
9990;Middelstum;Loppersum;Groningen
9991;Middelstum;Loppersum;Groningen
9992;Huizinge;Loppersum;Groningen
